customer_id,customer_name,product_id,product_name,sales_amount,quantity,transaction_date
C6178_9,Paul Haynes,P00014,Information,1358.09,19,2023-06-05
C8012_6,Joyce Sanders,P00080,Great,2963.18,12,2022-11-19
C6362_7,Brandon Anderson,P00052,Car,846.11,1,2024-07-20
C7895_5,Walter Ellison,P00072,Director,4451.56,16,2022-08-07
C1181_3,Christian Smith,P00080,Great,1358.84,14,2023-09-28
C4601_6,Jason Nguyen,P00084,Before,832.49,14,2024-06-04
C2228_3,Leslie Jensen,P00083,Per,2262.41,20,2023-10-28
C9017_8,David Clark,P00004,Claim,4346.65,2,2022-07-19
C3327_7,Caitlin Carpenter,P00048,Who,1266.35,17,2023-07-04
C2665_4,Sarah Reyes,P00028,That,2921.14,12,2024-10-16
C9522_4,Scott Lopez,P00038,Choose,206.98,8,2025-01-25
C7234_4,Albert Chambers,P00047,Successful,3122.41,20,2023-02-09
C3926_1,Thomas Smith,P00096,Bad,2571.46,18,2024-12-05
C2886_5,Laura Ford,P00019,White,93.51,8,2022-05-05
C1547_2,Hannah Villanueva,P00017,House,4867.96,13,2022-06-04
C2194_7,Martin Hansen,P00017,House,504.42,18,2023-08-30
C3980_3,Jason Rios,P00017,House,2182.46,4,2022-05-17
C1629_3,Melissa Jackson,P00027,Half,2596.57,20,2025-01-17
C4473_3,Leah Clark,P00083,Per,1795.46,7,2022-03-25
C6173_6,Kathleen Peterson,P00014,Information,2537.95,12,2024-01-22
C9617_6,Gabrielle Cole,P00016,Drive,1245.72,7,2024-10-28
C1766_6,Steven Young,P00045,Meet,2120.54,6,2023-12-23
C8202_5,Samantha David,P00094,Fund,1759.98,19,2024-10-27
C7448_11,Ronald Wells,P00049,Staff,1575.85,8,2022-04-22
C3757_7,Aaron Meyers,P00099,Add,2379.52,15,2023-07-30
C3336_6,Michael Cook,P00080,Great,413.43,18,2022-07-01
C1823_9,Nancy Martin,P00045,Meet,2304.88,13,2022-03-25
C4672_6,Theresa Edwards,P00090,Summer,3455.19,17,2023-06-13
C8848_11,Jacqueline Gates,P00100,Travel,2459.1,9,2022-09-13
C3570_10,Michele Compton,P00093,My,302.26,9,2024-05-28
C7284_7,Melinda Thomas,P00088,East,1904.37,12,2023-03-08
C9470_3,Scott Woods,P00074,City,59.11,8,2023-09-13
C3416_6,Paul Adams,P00100,Travel,2963.36,18,2023-06-17
C3209_7,Ruth Hubbard,P00013,Environmental,216.2,19,2023-09-18
C6089_11,Thomas Shaffer,P00058,His,4224.61,18,2022-08-16
C4107_3,Nathan Richards,P00001,Require,4223.54,4,2024-07-07
C8588_3,Kimberly Wright,P00002,High,4387.82,3,2024-11-08
C2992_7,Cindy Sanders,P00051,Author,3961.86,16,2023-12-20
C7925_7,Sheri Simmons,P00038,Choose,3484.62,20,2023-10-06
C4620_6,Kenneth Jones,P00079,Physical,940.37,19,2023-01-10
C9388_1,Charles Nguyen,P00039,Often,4882.52,5,2023-06-27
C8766_6,Jessica White,P00076,Several,3627.98,2,2023-12-14
C6827_6,Stephen Jenkins,P00027,Half,1265.21,15,2023-06-25
C4093_7,Russell Miller,P00090,Summer,2663.32,5,2023-01-31
C6652_3,Jane Rangel,P00096,Bad,1533.06,9,2022-11-18
C4362_4,Allison Jones,P00039,Often,1623.36,18,2024-01-14
C7173_2,Jon Wilkinson,P00028,That,222.65,8,2022-12-24
C4675_6,Victor Flores,P00096,Bad,920.13,7,2024-07-09
C5772_4,Peter Hood,P00017,House,4443.49,10,2023-07-18
C9152_6,Elizabeth Armstrong,P00030,Lose,1689.77,9,2023-09-04
C3364_7,James Smith,P00003,Line,3825.71,1,2023-01-13
C2086_11,Paula Fernandez,P00022,Fine,245.72,13,2023-09-20
C8165_4,Ruth English,P00051,Author,1093.68,17,2023-08-16
C5217_10,Mr. Michael Drake,P00074,City,232.63,12,2022-08-07
C3195_4,Andrew Patel,P00072,Director,3455.03,4,2023-05-09
C4259_6,Melissa Hawkins,P00024,Deal,377.46,10,2023-12-02
C8473_6,Lori Suarez,P00032,From,1654.64,18,2024-03-13
C9653_4,Stephen Berry,P00084,Before,2307.76,19,2024-05-04
C6827_7,Jason Bolton,P00002,High,4342.21,10,2024-11-11
C2219_4,Jordan Scott,P00052,Car,621.63,11,2024-03-07
C7356_2,Ruth Scott,P00051,Author,3466.01,14,2022-09-13
C2386_7,Harold Porter,P00096,Bad,3143.05,4,2022-12-05
C1011_4,Amy Medina,P00030,Lose,4256.74,3,2023-01-27
C1756_4,Peter Burch,P00058,His,2774.65,16,2024-09-03
C8689_5,Andrea Phillips,P00007,Store,2397.03,18,2022-08-21
C3815_6,Yvette Berger,P00026,Civil,551.91,2,2022-06-18
C5104_7,Christina Khan,P00053,Course,313.16,17,2024-07-07
C2198_2,James Hunter,P00066,Never,3728.98,6,2022-05-10
C2107_2,Robin Mason,P00050,Often,4989.04,16,2024-05-23
C4950_1,David Bennett,P00086,Expect,3829.87,18,2022-07-15
C9415_6,Patrick Wells,P00080,Great,2562.86,15,2024-12-27
C2752_5,David Roberts,P00074,City,1259.96,4,2025-02-15
C8547_9,Wendy Santana,P00008,Until,3626.69,19,2023-10-12
C9084_6,Stephanie Hopkins,P00019,White,3390.72,14,2024-05-08
C8454_6,April Sanchez,P00038,Choose,2560.95,5,2024-09-03
C2574_3,Sara Garcia,P00069,Away,4693.28,20,2024-06-06
C5686_3,Sharon Lucas,P00081,Reality,493.59,4,2023-07-16
C2672_4,Kelly Sims,P00063,Per,2978.57,19,2023-09-03
C2961_5,Jasmine Johnson,P00012,Policy,4710.36,15,2023-09-17
C9322_4,Joseph Jones Jr.,P00024,Deal,3745.74,8,2024-11-04
C8360_8,Adam Becker,P00018,Hour,4004.28,6,2022-11-27
C7405_10,Anthony Robinson,P00081,Reality,3706.4,19,2023-05-23
C4223_8,Francis Ramirez,P00005,Tonight,3642.26,13,2022-08-17
C6982_4,Alicia Adams,P00046,Really,842.29,14,2024-06-03
C7574_1,Dustin Lester,P00065,Response,4686.31,5,2024-05-31
C7691_8,Crystal Griffin,P00094,Fund,4193.69,15,2022-12-26
C2598_6,Bryan Blanchard,P00089,Mention,2969.29,1,2022-11-10
C1148_1,Lisa Wiggins,P00048,Who,2859.0,1,2022-09-26
C7602_5,Erin Oliver,P00004,Claim,3288.68,17,2023-05-08
C2311_4,Wanda Barajas,P00021,Structure,268.96,20,2022-07-07
C7839_6,William Larson,P00084,Before,1593.66,18,2022-09-26
C3724_6,James Meyers,P00002,High,4924.67,18,2023-01-05
C1520_2,Dwayne Brooks,P00062,Write,3671.82,17,2022-10-30
C1109_4,William Shields Jr.,P00021,Structure,2339.24,11,2024-08-02
C5883_8,Kimberly Smith,P00091,Also,3167.75,5,2023-03-29
C3412_3,Mr. Cameron Sanders,P00039,Often,280.02,4,2024-05-11
C8790_7,Cynthia Miller,P00014,Information,2117.15,8,2024-05-12
C5192_5,Kimberly Brown,P00097,Talk,3929.54,5,2024-09-24
C5697_7,Jose Mcintosh,P00064,Note,4735.64,10,2023-02-01
C4338_4,Morgan Cunningham,P00045,Meet,4749.08,18,2023-05-19
C3546_5,James James,P00059,Next,819.04,16,2024-02-06
C6370_3,Robert Marsh,P00067,Something,3187.15,14,2022-09-30
C5778_7,Jason Matthews,P00068,Treat,194.43,20,2023-05-08
C3831_4,Brian Bailey,P00010,Guy,1081.9,20,2022-10-14
C3307_8,Lauren Miller,P00087,Cost,2328.66,6,2023-01-03
C9344_7,Heidi Walker,P00042,First,2615.71,6,2024-01-15
C1437_4,Matthew Alvarado,P00005,Tonight,4938.39,1,2024-01-16
C9501_6,Susan Torres,P00093,My,3509.92,19,2025-03-18
C8535_6,Brittany Flores,P00042,First,2818.99,14,2023-03-08
C2184_3,Christopher Tyler,P00093,My,602.06,19,2023-02-17
C5550_5,Julie Reed,P00006,Each,2195.48,15,2024-10-28
C6810_5,Frank Alvarez,P00069,Away,2121.67,3,2023-12-02
C3521_7,Megan Martin,P00030,Lose,245.61,5,2023-08-15
C8354_6,Carl Bowers,P00023,Better,3600.39,12,2022-07-31
C2519_9,Kimberly Fuentes,P00037,Thank,1139.41,10,2022-10-03
C2599_8,Rodney Moore,P00057,Write,4282.45,12,2024-12-03
C8068_4,Matthew Myers,P00097,Talk,50.94,13,2023-10-07
C6930_6,Haley Alvarado,P00008,Until,931.01,13,2023-12-19
C9469_3,Crystal Hampton,P00098,Practice,3929.43,7,2023-10-02
C3193_4,Christopher Graham,P00088,East,582.62,6,2024-02-24
C1586_4,Michael Bradley,P00085,Friend,1029.55,9,2023-01-02
C6148_7,Doris Smith,P00016,Drive,2136.85,9,2023-04-28
C7950_8,Eric Webster,P00090,Summer,4316.57,18,2023-04-21
C2099_2,Kristy Reed,P00052,Car,4271.76,1,2022-06-18
C1668_4,Danielle Mckenzie,P00016,Drive,2008.6,17,2023-10-22
C8508_7,Jennifer Pollard DVM,P00069,Away,256.39,2,2024-04-28
C7059_2,Brian Ramirez,P00045,Meet,3841.92,4,2025-02-07
C5914_4,Bethany Hill,P00057,Write,1479.02,7,2022-05-22
C4307_4,Tyler Johnson,P00065,Response,3731.07,8,2025-03-11
C1241_5,Brian Byrd,P00049,Staff,2399.9,6,2024-12-20
C5693_6,Timothy Ross,P00014,Information,4098.72,4,2022-11-06
C7075_5,Jamie Hoffman,P00091,Also,205.56,5,2022-05-15
C1817_4,Ashley Smith,P00053,Course,1205.12,1,2025-02-06
C7368_3,Misty Martin,P00029,Live,899.63,13,2023-08-18
C1714_8,Nicholas Blackburn,P00021,Structure,1478.21,11,2022-08-12
C4951_8,Kendra Cuevas,P00084,Before,4111.02,11,2024-12-01
C4747_3,Jane Campos,P00008,Until,3951.56,17,2024-10-02
C9690_6,Michael Berg,P00067,Something,4993.71,3,2022-08-17
C8887_4,David Wells,P00082,Much,1913.18,19,2022-04-24
C6938_5,Matthew Chase,P00001,Require,471.95,12,2022-08-13
C8956_2,Nicholas Jimenez,P00048,Who,3337.57,8,2022-06-14
C8038_8,Elizabeth Ramirez,P00096,Bad,92.94,16,2023-11-28
C9894_3,Timothy Jimenez,P00035,Second,3462.55,1,2024-05-24
C8873_4,Mark Fields,P00060,Practice,770.96,15,2025-01-12
C2983_8,Hector Holt,P00068,Treat,925.07,8,2025-03-14
C1914_2,Jay Vincent,P00058,His,3778.46,2,2022-06-27
C7717_4,Derek Ramsey,P00032,From,1670.68,8,2023-05-16
C9966_11,Phillip Harris,P00023,Better,482.72,6,2023-08-17
C1835_5,Sandra White,P00056,Road,2070.74,20,2024-11-13
C8880_4,Dennis Clark DDS,P00037,Thank,1493.98,3,2024-01-26
C4339_4,Jessica Mccullough,P00045,Meet,2140.51,2,2023-12-03
C1931_3,Amy Anderson,P00098,Practice,144.06,10,2023-01-18
C3035_4,Catherine Becker,P00048,Who,4284.68,20,2023-02-13
C1761_2,Morgan Wise,P00038,Choose,275.73,4,2024-01-21
C6786_3,Kyle Gallagher,P00084,Before,2608.05,10,2023-01-06
C8266_4,Curtis Martinez,P00051,Author,3300.34,6,2024-12-09
C5120_4,Dan Garcia,P00036,Stay,3496.95,4,2025-01-15
C2059_3,Darren Armstrong,P00053,Course,1089.3,2,2024-02-23
C3859_1,Mark Jensen,P00014,Information,3005.91,15,2023-11-05
C6440_4,Joshua Bates,P00096,Bad,3445.18,5,2023-06-03
C3066_6,Rebecca Williams,P00024,Deal,187.33,4,2023-10-25
C1712_4,Lauren Williams,P00011,Often,2225.57,20,2022-09-19
C7635_6,Angela Baker,P00024,Deal,604.11,18,2023-06-23
C2539_6,Katie Bradley,P00008,Until,4032.61,5,2024-06-10
C4380_10,Ashley Joseph,P00085,Friend,3645.64,15,2022-07-21
C1179_2,Chase Lowe,P00009,Including,2292.18,2,2022-07-08
C5190_4,Diane Wood,P00015,Collection,1894.39,20,2022-09-06
C7928_7,Dennis Stafford,P00028,That,1122.86,7,2025-01-31
C7296_2,Allen Ramos,P00008,Until,998.17,16,2023-02-23
C3037_3,Steve Long,P00039,Often,807.16,5,2023-07-30
C5579_3,Miranda Mcintyre,P00059,Next,4602.09,8,2022-05-22
C8343_5,Tanya Rosario,P00100,Travel,758.07,12,2023-02-16
C6879_7,Amber Howell,P00050,Often,1355.38,9,2023-04-18
C6610_2,Ian Mckay,P00043,Health,3784.47,12,2025-03-17
C7938_7,Hector Hughes,P00025,Guess,1844.63,3,2022-11-06
C2664_7,Cody Welch,P00040,Maintain,3602.64,6,2024-06-26
C6501_3,Ronald Medina,P00056,Road,2475.69,1,2023-07-02
C8823_1,Jerome Hood,P00085,Friend,3825.9,1,2024-09-02
C2194_8,Michaela Peterson,P00100,Travel,1849.39,1,2022-04-05
C1768_10,Madison Delgado,P00059,Next,1313.23,13,2025-01-24
C1626_6,Cynthia Thompson,P00050,Often,4679.1,5,2022-06-27
C4635_5,Rebecca Avila,P00056,Road,2812.77,20,2024-12-18
C4353_2,Casey Mccullough,P00064,Note,405.04,2,2024-08-27
C9234_7,Brandon Lee,P00019,White,2486.21,1,2025-01-20
C8756_3,Steven Booker,P00008,Until,155.85,19,2022-09-19
C3858_5,Joseph White,P00052,Car,4278.27,18,2024-06-30
C7920_8,Anthony Howard,P00044,Table,4646.92,13,2023-12-06
C9444_5,Dennis Santana,P00032,From,2076.63,15,2022-07-17
C6234_10,Sarah Powell,P00078,Step,1717.17,5,2022-09-05
C9308_6,Kelsey Hoover,P00010,Guy,311.55,2,2022-12-04
C7936_3,Jaime Richards,P00027,Half,2908.59,15,2023-07-21
C7724_3,Hannah Williams,P00069,Away,389.38,13,2024-10-16
C6094_6,Amanda Estrada,P00041,Attorney,371.74,9,2022-08-31
C8511_5,Jessica Rosales,P00056,Road,3299.61,8,2023-08-09
C5579_4,David Bond,P00051,Author,3028.95,17,2023-03-05
C9350_2,Emily Barnes,P00016,Drive,2422.36,20,2023-06-11
C2149_7,Derrick Edwards,P00070,Although,2582.51,16,2024-10-01
C5331_4,Erica Vincent,P00068,Treat,2049.64,9,2025-03-08
C9431_9,Mary Price,P00025,Guess,3988.13,7,2024-06-22
C6250_7,Patrick Walsh,P00020,Model,259.61,8,2024-02-22
C6046_8,Robert Cervantes,P00092,Smile,3896.1,13,2025-02-14
C3647_7,Sheila Garcia,P00066,Never,4501.0,10,2024-12-25
C9924_4,Daniel Walton,P00029,Live,4844.13,4,2023-03-31
C7230_7,Elizabeth Ramos,P00009,Including,2936.49,16,2022-09-20
C6373_5,Victoria Ellis,P00077,Research,3729.48,18,2024-06-24
C9685_7,Michael White,P00077,Research,369.29,3,2024-09-06
C6830_3,Brittany Carr,P00040,Maintain,3096.48,8,2025-01-13
C8478_3,Susan Li,P00072,Director,3731.66,19,2025-03-07
C3477_9,Justin Elliott,P00056,Road,1748.41,5,2022-08-22
C4904_7,Pamela Holmes,P00012,Policy,2501.12,2,2025-02-01
C6685_4,William Shannon,P00073,Research,590.69,10,2024-10-31
C6351_1,Kaitlyn Thomas,P00033,Sell,4295.32,12,2022-09-24
C7423_5,Andrew Carpenter,P00021,Structure,3958.04,20,2025-01-05
C2084_1,William Andrews,P00048,Who,498.39,18,2022-06-08
C5469_6,Nathan Carrillo,P00047,Successful,3300.35,9,2024-06-04
C2903_6,Dustin Fitzgerald,P00033,Sell,3803.25,16,2024-10-15
C4884_7,Joann Harris,P00005,Tonight,4067.94,20,2024-07-18
C2548_3,Julia Dixon,P00014,Information,2511.76,6,2023-02-22
C2903_7,Kyle Rivera,P00018,Hour,759.24,17,2022-12-05
C3125_4,Thomas Williams,P00027,Half,2354.0,7,2024-12-06
C6590_5,Mark Sutton,P00077,Research,994.43,14,2023-09-16
C1630_4,Christopher Gibson,P00094,Fund,3887.84,11,2023-06-12
C3881_3,Charles Duarte,P00081,Reality,1103.92,18,2024-04-05
C5420_8,Jamie Mckinney,P00078,Step,4908.62,4,2024-02-22
C9073_2,Lisa Martinez,P00078,Step,4125.81,2,2022-10-09
C9453_7,Robert Sanchez,P00027,Half,2781.7,14,2024-03-03
C4980_11,Matthew Page,P00027,Half,3834.78,2,2022-11-05
C4069_6,Calvin Duke,P00016,Drive,2762.4,8,2024-12-13
C9447_7,Patrick Lee,P00057,Write,853.19,1,2024-10-13
C1611_7,Charles Nelson,P00079,Physical,4311.9,20,2023-05-16
C1481_4,Lori Kim,P00091,Also,3529.54,11,2022-11-02
C1316_6,Shawn Scott,P00082,Much,4535.53,17,2023-10-30
C2483_6,Willie Smith,P00070,Although,3283.66,15,2023-12-09
C4205_4,Michelle Morgan,P00050,Often,2803.18,7,2024-09-09
C2796_9,Katie Murphy,P00050,Often,1092.82,6,2024-03-17
C3214_4,Kayla Donovan,P00024,Deal,148.04,18,2024-04-06
C6301_5,Martin Glover,P00011,Often,3541.27,9,2022-07-10
C3486_7,Lynn Curry,P00047,Successful,1755.71,9,2022-05-06
C8050_4,Michael Vazquez,P00020,Model,3382.26,3,2023-08-08
C9876_4,Robert Miller,P00032,From,612.55,4,2023-05-28
C2641_4,Grant Nelson Jr.,P00091,Also,1813.46,19,2023-12-05
C1897_6,Jason Mitchell,P00065,Response,3029.61,19,2024-02-16
C6729_6,Johnny Sloan,P00006,Each,794.69,12,2023-01-07
C4190_5,Alexander Johnson,P00059,Next,3593.18,4,2024-09-20
C9262_6,Matthew Randall,P00011,Often,4409.97,15,2023-11-10
C8718_5,Jay Richard,P00027,Half,456.51,16,2023-01-27
C8191_3,Samantha Lee,P00076,Several,2524.95,2,2022-10-29
C5576_6,Dalton Leon,P00015,Collection,864.06,3,2024-03-21
C1190_4,Brent Gardner,P00066,Never,3930.93,15,2023-11-28
C6209_6,Sarah Faulkner,P00057,Write,1016.5,8,2023-03-27
C9727_7,Mitchell Franklin,P00087,Cost,4794.78,12,2023-02-10
C7529_6,Alicia Smith,P00042,First,871.25,11,2023-11-10
C5656_5,Kevin Montoya,P00098,Practice,4474.15,20,2024-09-10
C8077_4,Darryl Henderson,P00036,Stay,2783.0,1,2024-04-24
C9133_5,Stephanie Garcia,P00071,Almost,2362.86,16,2025-03-07
C1782_7,Dennis Pennington,P00056,Road,2531.39,7,2024-05-14
C9111_2,April Carter,P00026,Civil,4396.8,10,2023-04-22
C4531_8,Justin Hansen,P00097,Talk,229.14,16,2023-11-15
C5495_7,Aaron Nunez,P00081,Reality,2929.47,2,2024-08-20
C4696_4,Sarah Powers,P00027,Half,2348.78,8,2022-10-18
C6224_2,Natasha Johnson,P00038,Choose,4592.91,20,2025-01-08
C9556_3,Steven Christensen,P00047,Successful,1538.96,4,2022-09-23
C2903_8,Robert Lambert,P00065,Response,1019.81,17,2023-01-17
C3011_10,Anna Hall,P00035,Second,3941.23,13,2025-03-10
C7222_2,Douglas Webb,P00078,Step,1955.33,8,2022-12-06
C3805_7,Samuel Johnson,P00037,Thank,4396.9,7,2024-08-17
C8102_3,Mary Thomas,P00047,Successful,2867.65,15,2022-07-06
C3936_5,Jessica Martin,P00088,East,1115.38,2,2023-09-08
C3169_4,Jose Brown,P00068,Treat,1035.15,15,2024-02-28
C5489_3,Melinda Hardy,P00025,Guess,4244.15,6,2024-10-12
C9371_2,Tanya Gonzalez,P00034,Quality,4957.39,11,2023-06-27
C9113_6,John Meyer,P00058,His,1280.89,18,2024-09-28
C1962_5,Karen Dunn,P00032,From,3723.8,20,2023-09-29
C9830_2,Isaac Caldwell,P00060,Practice,196.58,16,2024-02-25
C2943_4,Jeffrey Olson,P00033,Sell,646.15,2,2023-05-23
C1275_7,Steven Parsons,P00063,Per,2931.41,14,2025-01-06
C3937_2,Joanna Brown,P00064,Note,3036.0,18,2025-03-02
C1562_4,Michael Cline,P00086,Expect,2620.27,16,2024-09-16
C6949_10,Adriana Johnson,P00007,Store,4334.8,9,2023-12-29
C2966_1,Martin Wallace,P00037,Thank,4611.3,5,2023-03-08
C8141_4,Edward Romero,P00054,Tough,1804.58,15,2024-05-30
C2601_6,Kevin Taylor,P00019,White,3850.01,2,2022-09-17
C8889_3,Tina Bailey,P00023,Better,1956.32,14,2024-05-12
C4209_7,Louis Malone,P00090,Summer,4137.01,17,2024-12-15
C5562_3,Brett Nguyen,P00052,Car,942.02,12,2024-06-22
C9608_6,Karen Munoz,P00065,Response,4011.06,18,2023-02-01
C6019_5,Brandon Garner,P00028,That,258.28,10,2023-06-08
C4522_8,Christopher Miller,P00048,Who,4843.76,14,2024-01-19
C1398_7,Patricia Yates,P00077,Research,1698.68,17,2022-07-05
C1728_4,Connie Smith,P00010,Guy,4737.07,8,2023-06-02
C9720_7,Cynthia Riley,P00077,Research,2308.49,17,2024-09-21
C6630_6,Jill Barrett,P00091,Also,4145.47,12,2022-05-31
C8682_4,Crystal Suarez,P00001,Require,4297.75,4,2024-10-20
C1820_2,Jesse Nunez,P00024,Deal,635.95,6,2024-10-27
C1815_4,Albert Moran,P00073,Research,1273.58,5,2023-06-07
C1262_2,Jenna Johnson,P00016,Drive,3175.43,15,2024-01-29
C2890_4,Krista Young,P00076,Several,2317.52,10,2023-11-09
C8849_4,Edwin Harris,P00058,His,2026.81,19,2022-03-28
C5915_5,Travis Graham,P00029,Live,1751.1,20,2024-06-11
C6658_7,Charles Schwartz,P00098,Practice,2504.17,9,2024-09-18
C7142_6,Scott Rowe,P00100,Travel,1692.15,15,2022-10-16
C1252_4,Laura Gomez,P00001,Require,462.06,13,2023-05-30
C9950_3,John Johnson,P00006,Each,2919.96,20,2025-01-29
C2597_5,Maria Garza,P00009,Including,1979.97,4,2024-09-09
C6897_5,Ashley Williams,P00073,Research,4013.69,7,2024-05-23
C1659_6,Jeffrey Vaughan,P00015,Collection,4775.37,9,2023-02-05
C8374_8,Kristen Butler,P00044,Table,416.25,1,2025-02-23
C2430_1,Tonya Mason,P00096,Bad,333.92,15,2022-10-21
C2520_4,Marc Delgado,P00042,First,3434.51,1,2024-10-27
C6280_8,Stephen Harris,P00013,Environmental,4776.12,5,2023-09-10
C2289_4,Jamie Williams,P00064,Note,1752.78,1,2024-03-24
C1450_6,William Fisher,P00010,Guy,3819.12,16,2024-08-18
C2473_2,Edwin Fletcher,P00018,Hour,825.94,1,2024-07-17
C9490_5,Jamie Ramirez,P00043,Health,3327.15,17,2022-10-02
C6003_9,Crystal Hill,P00006,Each,85.01,19,2022-12-21
C5336_6,Elizabeth Stewart,P00078,Step,4786.08,9,2022-10-25
C8728_1,Vincent Harmon,P00100,Travel,402.07,8,2024-04-13
C5229_8,Alicia Bush,P00025,Guess,4552.63,2,2023-03-18
C3433_7,Marie Neal,P00090,Summer,2431.56,15,2024-12-27
C6264_3,Jennifer Herring,P00016,Drive,605.59,5,2024-09-11
C5310_4,Gina Solomon,P00044,Table,4602.2,5,2022-05-17
C3558_4,Samantha Frey,P00084,Before,1187.42,18,2022-03-27
C8800_7,Daniel Johnson,P00025,Guess,1898.71,18,2023-05-07
C5141_5,Ronald Phillips,P00037,Thank,1811.44,14,2024-12-18
C9714_5,Christina Goodwin,P00021,Structure,1903.04,19,2024-09-11
C2418_2,Amanda Williamson,P00049,Staff,1005.12,6,2024-06-18
C1377_5,John Baker,P00075,End,4627.07,17,2024-01-25
C7876_2,Timothy Montoya,P00047,Successful,3062.76,14,2024-10-25
C4738_2,Dr. Jack Hayes DVM,P00012,Policy,3666.77,5,2022-04-24
C2610_6,Adrian Daniels,P00013,Environmental,1967.98,8,2023-08-04
C4430_4,Michael Lee,P00069,Away,74.61,11,2023-01-01
C8488_4,Joshua Dominguez,P00041,Attorney,685.33,12,2023-10-15
C9198_7,Benjamin Conner,P00079,Physical,4578.59,17,2024-07-16
C4213_6,Kristen Novak,P00086,Expect,3521.73,16,2022-06-29
C3500_9,Keith Fletcher,P00075,End,3747.89,5,2023-06-02
C8793_5,Catherine Guerra,P00038,Choose,4570.52,15,2023-09-15
C1579_9,Wesley Petty,P00044,Table,3088.17,14,2024-06-10
C9914_7,Jessica Fowler,P00040,Maintain,4053.12,19,2024-11-24
C6696_5,Destiny Payne,P00016,Drive,3407.08,1,2023-01-28
C7664_7,Kristin Perez,P00085,Friend,2676.83,7,2024-12-21
C1398_8,Connie Torres,P00016,Drive,189.8,5,2022-05-07
C7857_3,Katherine Gross,P00001,Require,3367.56,4,2023-10-31
C9237_6,Wendy Bauer,P00094,Fund,798.27,4,2023-08-18
C6606_5,Angela Haley,P00084,Before,4484.76,19,2024-05-16
C6610_3,Matthew Russo,P00016,Drive,4018.32,5,2023-08-02
C6459_5,Steven Ruiz,P00043,Health,2343.2,12,2022-07-01
C6939_5,Robert Huang,P00046,Really,3334.99,1,2024-10-02
C7962_7,Carol Merritt,P00024,Deal,2405.76,14,2023-01-09
C9404_6,Samuel Pham,P00057,Write,4540.64,6,2022-08-21
C1210_4,Catherine Fields,P00100,Travel,1021.35,11,2024-02-04
C6809_4,Brenda Jones,P00089,Mention,4745.4,12,2024-02-03
C4473_4,Katrina Pruitt,P00033,Sell,879.38,15,2022-09-03
C5502_10,Joseph Hernandez,P00026,Civil,1836.74,6,2022-05-21
C1907_6,John Jordan,P00049,Staff,4588.86,13,2023-07-17
C8426_6,Felicia Washington,P00017,House,651.27,5,2024-07-13
C6294_6,Glenn Webb,P00082,Much,4658.88,10,2022-11-06
C4329_5,Justin Martinez,P00060,Practice,2162.55,10,2023-05-12
C2585_6,Andrew Krueger,P00021,Structure,2441.71,7,2024-02-08
C5019_6,Mia Jensen,P00006,Each,133.81,6,2024-09-09
C6760_8,Susan Jones,P00100,Travel,2998.74,10,2024-12-09
C3309_7,Carrie Mitchell,P00021,Structure,2877.3,17,2023-10-16
C9175_2,Sonya Roberts,P00082,Much,2185.6,5,2023-03-05
C4290_3,Michelle Williams,P00009,Including,852.3,10,2023-12-03
C8080_6,Carolyn Simon,P00019,White,4318.98,17,2022-07-09
C3698_3,Nathaniel Carroll,P00078,Step,2281.13,12,2022-04-02
C5443_5,Ryan Robinson,P00083,Per,1404.12,3,2023-10-16
C6534_4,Rose Jones,P00012,Policy,969.49,3,2024-01-12
C7331_7,Daniel Fry,P00048,Who,3800.45,7,2025-02-26
C4176_6,Adam Campbell,P00046,Really,1343.75,10,2025-03-15
C5308_4,Jennifer Hart,P00042,First,2851.36,6,2024-07-12
C6892_5,Nathan Martin,P00071,Almost,3005.78,2,2023-08-08
C9576_2,Danielle Kim,P00056,Road,2529.06,20,2024-01-06
C8673_5,Sheila Foley,P00032,From,2517.97,18,2022-10-13
C6915_6,John Davis,P00091,Also,1764.01,19,2024-04-03
C2136_3,Mr. Todd Butler MD,P00053,Course,3645.55,2,2024-05-09
C1830_5,Yolanda Avila,P00081,Reality,3383.7,16,2024-01-02
C4541_7,Robert Hill DDS,P00037,Thank,2810.22,12,2025-01-31
C5258_4,Ian Wilson,P00083,Per,3458.85,17,2025-03-08
C1926_1,Lindsey Hamilton,P00045,Meet,3571.97,6,2024-01-27
C5381_4,Patricia Drake,P00001,Require,3460.7,3,2024-01-04
C5260_5,Frank Stevenson,P00055,Play,2411.41,17,2022-12-11
C8844_3,Matthew Miller,P00026,Civil,2036.88,8,2022-12-12
C9688_4,Alan Mejia,P00002,High,3786.44,7,2023-10-18
C6267_6,Laura Arnold,P00010,Guy,1447.1,12,2024-07-20
C4340_2,Jerry Bolton,P00079,Physical,689.69,12,2024-12-05
C9642_7,Kevin Reynolds,P00093,My,3302.28,9,2024-05-13
C5526_7,Russell Young,P00046,Really,665.64,7,2025-03-11
C6489_5,Melissa Hoffman MD,P00014,Information,4262.18,19,2023-11-23
C5916_4,Thomas Edwards,P00050,Often,16.23,8,2025-03-11
C1201_12,Stacy Cruz,P00065,Response,3407.62,3,2023-02-01
C8119_1,Kaitlyn Guerrero,P00007,Store,725.06,4,2024-08-21
C3008_3,Amy Blake,P00066,Never,1904.28,2,2022-12-21
C8700_2,Wanda Calderon,P00032,From,1768.03,19,2024-10-29
